state_id,state_abbr,county_state_label,county_id,county_name,lati,long,consolidated_city_county,population,pop_size_cohort,employment,emp_size_cohort,climate_zone,cohort,elec_consumption_mwh,elec_expendit_millions,elec_consumption_mwh_capita,elec_utility_customers,ghg_emissions_mtco2e,gas_consumption_tcf,gas_consumption_tcf_capita,occ_housing_units,water_consumption_gal,water_consumption_gal_capita,vmt_total,vmt_capita
1,AL,"Autauga County, AL",1001,Autauga County,32.532237,-86.64644,No,55049,7,21580,5,3,30705,315398.0,39864.0,6.0,22120,156670.0,316920.0,6.0,20800,25332114.0,460.0,740266187.0,13447.0
1,AL,"Baldwin County, AL",1003,Baldwin County,30.659218,-87.746067,No,199510,11,122682,9,2,21109,1064843.0,126826.0,5.0,127891,528947.0,273012.0,1.0,75149,116066055.0,582.0,3239817322.0,16239.0
1,AL,"Barbour County, AL",1005,Barbour County,31.870253,-85.405104,No,26614,6,13613,4,3,30604,136098.0,17085.0,5.0,11494,67605.0,40062.0,2.0,9122,14909195.0,560.0,391131704.0,14696.0
1,AL,"Bibb County, AL",1007,Bibb County,33.015893,-87.127148,No,22572,5,6699,2,3,30502,117401.0,14858.0,5.0,8738,58318.0,99056.0,4.0,7048,11806243.0,523.0,320513006.0,14200.0
1,AL,"Blount County, AL",1009,Blount County,33.977358,-86.56644,No,57704,8,12557,4,3,30804,328466.0,41577.0,6.0,23227,177690.0,193482.0,3.0,20619,23520539.0,408.0,673272458.0,11668.0
1,AL,"Bullock County, AL",1011,Bullock County,32.101759,-85.717261,No,10552,3,3422,1,3,30301,53059.0,6709.0,5.0,4345,26357.0,31638.0,3.0,3556,6186642.0,586.0,167836840.0,15906.0
1,AL,"Butler County, AL",1013,Butler County,31.751667,-86.681969,No,20280,5,12211,4,3,30504,117812.0,14944.0,6.0,9655,58522.0,32256.0,2.0,7675,22568262.0,1113.0,689255139.0,33987.0
1,AL,"Calhoun County, AL",1015,Calhoun County,33.771706,-85.822513,No,115883,9,71664,8,3,30908,648757.0,82123.0,6.0,51932,350959.0,788725.0,7.0,45071,53512407.0,462.0,1453111884.0,12539.0
1,AL,"Chambers County, AL",1017,Chambers County,32.915504,-85.394032,No,34018,6,12279,4,3,30604,207888.0,26283.0,6.0,16463,103266.0,153560.0,5.0,13851,20775028.0,611.0,566425834.0,16651.0
1,AL,"Cherokee County, AL",1019,Cherokee County,34.069515,-85.654242,No,25897,6,7709,3,3,30603,162897.0,20819.0,6.0,15835,88122.0,86644.0,3.0,10999,13580194.0,524.0,362839833.0,14011.0
1,AL,"Chilton County, AL",1021,Chilton County,32.854051,-86.726607,No,43817,7,15155,4,3,30704,265901.0,33633.0,6.0,18757,132083.0,137267.0,3.0,16619,27667822.0,631.0,842746706.0,19233.0
1,AL,"Choctaw County, AL",1023,Choctaw County,31.990997,-88.248908,No,13287,4,4571,1,3,30401,84560.0,10524.0,6.0,7052,42004.0,30309.0,2.0,5562,8539258.0,643.0,233453773.0,17570.0
1,AL,"Clarke County, AL",1025,Clarke County,31.685521,-87.818624,No,24847,5,13550,4,3,30504,143136.0,17997.0,6.0,12260,71101.0,62871.0,3.0,9554,14657953.0,590.0,394083757.0,15860.0
1,AL,"Clay County, AL",1027,Clay County,33.2704,-85.863525,No,13483,4,6496,2,3,30402,80064.0,10113.0,6.0,6569,39771.0,69581.0,5.0,5363,7052659.0,523.0,191713537.0,14219.0
1,AL,"Cleburne County, AL",1029,Cleburne County,33.671964,-85.516126,No,14991,4,2803,1,3,30401,86909.0,10996.0,6.0,6514,43171.0,40028.0,3.0,5834,16960160.0,1131.0,535814689.0,35742.0
1,AL,"Coffee County, AL",1031,Coffee County,31.402258,-85.989602,No,50991,7,26771,6,3,30706,304293.0,39400.0,6.0,22264,151153.0,68520.0,1.0,19375,20751822.0,407.0,556804968.0,10920.0
1,AL,"Colbert County, AL",1033,Colbert County,34.703112,-87.801457,No,54377,7,44941,7,3,30707,344526.0,35739.0,6.0,25472,186379.0,505550.0,9.0,22105,29300031.0,539.0,784493297.0,14427.0
1,AL,"Conecuh County, AL",1035,Conecuh County,31.430926,-86.988722,No,12697,4,4823,1,3,30401,74379.0,9328.0,6.0,6871,36947.0,34493.0,3.0,5090,17957563.0,1414.0,551167087.0,43409.0
1,AL,"Coosa County, AL",1037,Coosa County,32.931445,-86.243482,No,10864,3,1725,1,3,30301,64136.0,8112.0,6.0,6284,31859.0,36064.0,3.0,4206,8903759.0,820.0,243656679.0,22428.0
1,AL,"Covington County, AL",1039,Covington County,31.243987,-86.448721,No,37729,6,19928,5,3,30605,209762.0,29372.0,6.0,18292,104197.0,74744.0,2.0,15179,21650150.0,574.0,574180943.0,15219.0
1,AL,"Crenshaw County, AL",1041,Crenshaw County,31.732826,-86.319222,No,13896,4,6642,2,3,30402,76217.0,10436.0,5.0,6524,37860.0,25154.0,2.0,5426,8387049.0,604.0,227450495.0,16368.0
1,AL,"Cullman County, AL",1043,Cullman County,34.131923,-86.869267,No,81316,8,50511,7,3,30807,489423.0,59294.0,6.0,36179,264764.0,508872.0,6.0,31081,42561339.0,523.0,1240689479.0,15258.0
1,AL,"Dale County, AL",1045,Dale County,31.430654,-85.609476,No,49607,7,18785,5,3,30705,284461.0,35766.0,6.0,22242,141302.0,44375.0,1.0,18794,26347845.0,531.0,700021934.0,14111.0
1,AL,"Dallas County, AL",1047,Dallas County,32.33354,-87.114356,No,41426,7,20927,5,3,30705,235731.0,29854.0,6.0,19713,117096.0,355255.0,9.0,16099,21747546.0,525.0,586211049.0,14151.0
1,AL,"DeKalb County, AL",1049,DeKalb County,34.460929,-85.803992,No,70937,8,35408,6,3,30806,358945.0,40409.0,5.0,30256,194179.0,144307.0,2.0,24811,37906729.0,534.0,1056419466.0,14892.0
1,AL,"Elmore County, AL",1051,Elmore County,32.597229,-86.142735,No,80957,8,27615,6,3,30806,450258.0,56951.0,6.0,32451,223660.0,320818.0,4.0,28890,34815173.0,430.0,967232582.0,11947.0
1,AL,"Escambia County, AL",1053,Escambia County,31.122287,-87.16841,No,37875,6,20073,5,3,30605,211270.0,26700.0,6.0,15992,104946.0,62563.0,2.0,13536,25841013.0,682.0,746532061.0,19710.0
1,AL,"Etowah County, AL",1055,Etowah County,34.047641,-86.034263,No,103363,9,61521,8,3,30908,566897.0,71758.0,5.0,46262,306675.0,884896.0,9.0,39522,50400132.0,488.0,1357473152.0,13133.0
1,AL,"Fayette County, AL",1057,Fayette County,33.716157,-87.764292,No,16783,4,6292,2,3,30402,104504.0,13230.0,6.0,8192,51911.0,83498.0,5.0,6850,8268750.0,493.0,223147595.0,13296.0
1,AL,"Franklin County, AL",1059,Franklin County,34.441989,-87.842814,No,31573,6,19247,5,3,30605,168207.0,20663.0,5.0,13683,90995.0,195225.0,6.0,11697,14583721.0,462.0,393904861.0,12476.0
1,AL,"Geneva County, AL",1061,Geneva County,31.092393,-85.821011,No,26765,6,7761,3,3,30603,171557.0,21723.0,6.0,12313,85219.0,29167.0,1.0,10657,13452734.0,503.0,356501944.0,13320.0
1,AL,"Greene County, AL",1063,Greene County,32.844497,-87.9642,No,8587,3,2580,1,3,30301,47521.0,6005.0,6.0,4865,23606.0,38363.0,4.0,3107,14916669.0,1737.0,469094742.0,54628.0
1,AL,"Hale County, AL",1065,Hale County,32.752796,-87.623061,No,15159,4,3626,1,3,30401,94024.0,11882.0,6.0,7455,46705.0,89229.0,6.0,5948,7675642.0,506.0,209735830.0,13836.0
1,AL,"Henry County, AL",1067,Henry County,31.516978,-85.239971,No,17187,5,4967,1,3,30501,108727.0,13752.0,6.0,8716,54009.0,14250.0,1.0,6831,12448831.0,724.0,331753078.0,19303.0
1,AL,"Houston County, AL",1069,Houston County,31.158193,-85.296398,No,103891,9,86388,9,3,30909,602675.0,72556.0,6.0,45173,299371.0,83532.0,1.0,39363,48926011.0,471.0,1282976272.0,12349.0
1,AL,"Jackson County, AL",1071,Jackson County,34.764114,-85.980056,No,52608,7,26437,6,3,30706,292690.0,31846.0,6.0,26064,158337.0,210564.0,4.0,19945,28192247.0,536.0,749542557.0,14248.0
1,AL,"Jefferson County, AL",1073,Jefferson County,33.553444,-86.896536,No,659096,14,625483,13,3,31413,3562272.0,450040.0,5.0,297284,1769513.0,7410723.0,11.0,261773,362778847.0,550.0,10150915368.0,15401.0
1,AL,"Lamar County, AL",1075,Lamar County,33.787085,-88.087431,No,14066,4,6266,2,3,30402,86619.0,10967.0,6.0,7136,43027.0,73593.0,5.0,6010,7755797.0,551.0,208328485.0,14811.0
1,AL,"Lauderdale County, AL",1077,Lauderdale County,34.904122,-87.650997,No,92641,9,51119,7,3,30907,606098.0,60829.0,7.0,42361,327882.0,474337.0,5.0,38361,36822385.0,397.0,976863610.0,10545.0
1,AL,"Lawrence County, AL",1079,Lawrence County,34.529776,-87.321865,No,33433,6,6106,2,3,30602,222687.0,25391.0,7.0,14798,120467.0,116505.0,3.0,13321,17542431.0,525.0,477882808.0,14294.0
1,AL,"Lee County, AL",1081,Lee County,32.604064,-85.353048,No,153947,10,87890,9,3,31009,783577.0,99080.0,5.0,63984,389232.0,560758.0,4.0,57901,66960906.0,435.0,1822394284.0,11838.0
1,AL,"Limestone County, AL",1083,Limestone County,34.810239,-86.981399,No,90257,9,33875,6,3,30906,532880.0,51872.0,6.0,35146,288273.0,252225.0,3.0,32073,53721958.0,595.0,1515287220.0,16789.0
1,AL,"Lowndes County, AL",1085,Lowndes County,32.147888,-86.650586,No,10565,3,3599,1,3,30301,63789.0,8086.0,6.0,4948,31686.0,34640.0,3.0,4238,15723992.0,1488.0,478652588.0,45305.0
1,AL,"Macon County, AL",1087,Macon County,32.387027,-85.692887,No,19684,5,8891,3,3,30503,104930.0,13345.0,5.0,9955,52123.0,113339.0,6.0,7915,24902819.0,1265.0,768425169.0,39038.0
1,AL,"Madison County, AL",1089,Madison County,34.764238,-86.55108,No,349973,12,317160,12,3,31212,2189561.0,211792.0,6.0,150667,1184489.0,1840965.0,5.0,139949,170485759.0,487.0,4543452370.0,12982.0
1,AL,"Marengo County, AL",1091,Marengo County,32.247591,-87.791091,No,20066,5,11863,4,3,30504,128416.0,16228.0,6.0,9941,63789.0,115666.0,6.0,8149,13898896.0,693.0,378113766.0,18844.0
1,AL,"Marion County, AL",1093,Marion County,34.138219,-87.881551,No,30239,6,15246,4,3,30604,183618.0,23295.0,6.0,14318,99332.0,194240.0,6.0,12486,21314889.0,705.0,618852440.0,20465.0
1,AL,"Marshall County, AL",1095,Marshall County,34.309564,-86.321668,No,94534,9,61516,8,3,30908,516744.0,55884.0,5.0,39297,279543.0,432451.0,5.0,34461,37199108.0,393.0,974941163.0,10313.0
1,AL,"Mobile County, AL",1097,Mobile County,30.684572,-88.196568,No,414291,12,303304,12,2,21212,2260202.0,286076.0,5.0,176865,1122726.0,2353372.0,6.0,154261,184729397.0,446.0,5090935711.0,12288.0
1,AL,"Monroe County, AL",1099,Monroe County,31.580332,-87.383266,No,21975,5,10622,3,3,30503,127525.0,16115.0,6.0,10980,63346.0,32468.0,1.0,8316,11059933.0,503.0,297040064.0,13517.0
1,AL,"Montgomery County, AL",1101,Montgomery County,32.202881,-86.204461,No,227392,11,207764,11,3,31111,1251966.0,158323.0,6.0,100870,621898.0,2012146.0,9.0,90281,123170044.0,542.0,3389778354.0,14907.0
1,AL,"Morgan County, AL",1103,Morgan County,34.454484,-86.846402,No,119555,9,85474,9,3,30909,749041.0,81687.0,6.0,56518,405210.0,685890.0,6.0,46164,53808379.0,450.0,1463810581.0,12244.0
1,AL,"Perry County, AL",1105,Perry County,32.639005,-87.293827,No,9856,3,3111,1,3,30301,48915.0,6181.0,5.0,4570,24298.0,51742.0,5.0,3198,6032497.0,612.0,162260749.0,16463.0
1,AL,"Pickens County, AL",1107,Pickens County,33.296793,-88.096863,No,20042,5,5153,2,3,30502,116087.0,14682.0,6.0,9202,57665.0,101114.0,5.0,7618,11343384.0,566.0,309260089.0,15431.0
1,AL,"Pike County, AL",1109,Pike County,31.798651,-85.941604,No,33277,6,22140,5,3,30605,173758.0,21130.0,5.0,15323,86312.0,66273.0,2.0,12802,20044974.0,602.0,539461587.0,16211.0
1,AL,"Randolph County, AL",1111,Randolph County,33.296475,-85.464068,No,22615,5,7587,3,3,30503,127872.0,16156.0,6.0,11625,63519.0,74994.0,3.0,8691,9963924.0,441.0,270664707.0,11968.0
1,AL,"Russell County, AL",1113,Russell County,32.289811,-85.18698,No,58636,8,22283,5,3,30805,326048.0,41221.0,6.0,26021,161960.0,198133.0,3.0,22333,26428708.0,451.0,706208641.0,12044.0
1,AL,"St. Clair County, AL",1115,St. Clair County,33.712963,-86.315663,No,86576,9,33693,6,3,30906,497550.0,62977.0,6.0,34907,247151.0,402505.0,5.0,31832,51764523.0,598.0,1516864995.0,17521.0
1,AL,"Shelby County, AL",1117,Shelby County,33.263043,-86.678089,No,205951,11,164574,10,3,31110,1146887.0,145167.0,6.0,81436,569702.0,1522551.0,7.0,75942,95019395.0,461.0,2598959574.0,12619.0
1,AL,"Sumter County, AL",1119,Sumter County,32.597481,-88.200057,No,13285,4,4643,1,3,30401,72632.0,9181.0,5.0,6590,36079.0,44761.0,3.0,4878,15106609.0,1137.0,464220494.0,34943.0
1,AL,"Talladega County, AL",1121,Talladega County,33.369314,-86.17593,No,81057,8,47718,7,3,30807,473763.0,59670.0,6.0,36225,235336.0,410792.0,5.0,31461,46541220.0,574.0,1291933416.0,15939.0
1,AL,"Tallapoosa County, AL",1123,Tallapoosa County,32.863369,-85.799553,No,40958,7,21565,5,3,30705,251135.0,31742.0,6.0,21481,124748.0,173516.0,4.0,16338,23041738.0,563.0,604301464.0,14754.0
1,AL,"Tuscaloosa County, AL",1125,Tuscaloosa County,33.29022,-87.522783,No,202471,11,156875,10,3,31110,1055279.0,133553.0,5.0,85625,524197.0,1065750.0,5.0,70440,102749820.0,507.0,2872627267.0,14188.0
1,AL,"Walker County, AL",1127,Walker County,33.791558,-87.301094,No,65593,8,29184,6,3,30806,407332.0,51560.0,6.0,29905,202337.0,230413.0,4.0,25194,34253316.0,522.0,999513137.0,15238.0
1,AL,"Washington County, AL",1129,Washington County,31.405217,-88.197564,No,16909,5,9915,3,3,30503,92570.0,11752.0,5.0,8155,45983.0,22195.0,1.0,6113,10985398.0,650.0,304828500.0,18028.0
1,AL,"Wilcox County, AL",1131,Wilcox County,31.990085,-87.304907,No,11119,3,3335,1,3,30301,56385.0,7145.0,5.0,5472,28009.0,32056.0,3.0,3792,7094512.0,638.0,193243365.0,17380.0
1,AL,"Winston County, AL",1133,Winston County,34.154607,-87.36529,No,24013,5,12582,4,3,30504,149313.0,18882.0,6.0,13054,80774.0,103517.0,4.0,9436,10326155.0,430.0,275955298.0,11492.0
2,AK,"Aleutians East Borough, AK",2013,Aleutians East Borough,55.245044,-161.997477,No,3299,1,2361,1,7,70101,5235.0,1041.0,2.0,638,1199.0,5232.0,2.0,788,248261.0,75.0,5009278.0,1518.0
2,AK,"Aleutians West Census Area, AK",2016,Aleutians West Census Area,51.959447,178.338813,No,5714,2,7431,2,7,70202,6577.0,2112.0,1.0,1233,1506.0,4731.0,1.0,1186,915224.0,160.0,17899483.0,3133.0
2,AK,"Anchorage Municipality, AK",2020,Anchorage Municipality,61.17425,-149.284329,Yes,299321,12,294604,12,7,71212,684402.0,126148.0,2.0,109765,334427.0,12494797.0,42.0,104969,92849679.0,310.0,1998409173.0,6676.0
2,AK,"Bethel Census Area, AK",2050,Bethel Census Area,60.929141,-160.152625,No,17885,5,5972,2,8,80502,27649.0,9462.0,2.0,4372,6331.0,27723.0,2.0,4555,834492.0,47.0,17696945.0,989.0
2,AK,"Bristol Bay Borough, AK",2060,Bristol Bay Borough,58.730149,-156.996679,No,942,1,721,1,7,70101,2393.0,476.0,3.0,577,548.0,2232.0,2.0,360,130124.0,138.0,2726982.0,2895.0
2,AK,"Denali Borough, AK",2068,Denali Borough,63.681106,-150.026544,No,2125,1,744,1,7,70101,5632.0,1276.0,3.0,1360,2752.0,,,707,3483069.0,1639.0,81114681.0,38172.0
2,AK,"Dillingham Census Area, AK",2070,Dillingham Census Area,60.299091,-158.09732,No,4980,1,2290,1,8,80101,8339.0,2542.0,2.0,1770,1910.0,3387.0,1.0,1375,769244.0,154.0,15833075.0,3179.0
2,AK,"Fairbanks North Star Borough, AK",2090,Fairbanks North Star Borough,64.692317,-146.601733,No,100150,9,55924,7,8,80907,254976.0,57753.0,3.0,33122,124592.0,127409.0,1.0,35303,38400804.0,383.0,886316460.0,8850.0
2,AK,"Haines Borough, AK",2100,Haines Borough,59.098771,-135.576936,No,2528,1,1114,1,7,70101,5898.0,1809.0,2.0,1290,2882.0,6960.0,3.0,1170,458572.0,181.0,10555527.0,4175.0
2,AK,"Hoonah-Angoon Census Area, AK",2105,Hoonah-Angoon Census Area,58.403336,-135.884909,No,2107,1,377,1,7,70101,7750.0,933.0,4.0,1583,1775.0,6179.0,3.0,836,658606.0,313.0,13398577.0,6359.0
2,AK,"Juneau City and Borough, AK",2110,Juneau City and Borough,58.37291,-134.178445,Yes,32524,6,22830,5,7,70605,117913.0,13962.0,4.0,12925,27002.0,54441.0,2.0,12138,8775181.0,270.0,185965981.0,5718.0
2,AK,"Kenai Peninsula Borough, AK",2122,Kenai Peninsula Borough,60.366668,-152.322283,No,57637,8,30728,6,7,70806,143374.0,34712.0,2.0,29665,70058.0,1681295.0,29.0,21481,28065979.0,487.0,635869795.0,11032.0
2,AK,"Ketchikan Gateway Borough, AK",2130,Ketchikan Gateway Borough,55.449938,-131.106685,No,13715,4,10191,3,7,70403,43504.0,6960.0,3.0,6434,9962.0,21427.0,2.0,5209,2729892.0,199.0,58753318.0,4284.0
2,AK,"Kodiak Island Borough, AK",2150,Kodiak Island Borough,57.270775,-153.953863,No,13918,4,11203,3,7,70403,33134.0,5766.0,2.0,4763,7588.0,25541.0,2.0,4585,2459134.0,177.0,53367558.0,3834.0
2,AK,"Kusilvak Census Area, AK",2158,Kusilvak Census Area,62.28306,-163.190903,No,7993,3,0,1,7,70301,13573.0,2698.0,2.0,1428,3108.0,,,1734,374573.0,47.0,7603878.0,951.0
2,AK,"Lake and Peninsula Borough, AK",2164,Lake and Peninsula Borough,58.108693,-156.414141,No,1411,1,446,1,7,70101,3268.0,650.0,2.0,921,748.0,3416.0,2.0,468,368524.0,261.0,7459375.0,5287.0
2,AK,"Matanuska-Susitna Borough, AK",2170,Matanuska-Susitna Borough,62.279075,-149.617562,No,98679,9,36439,6,7,70906,250308.0,49176.0,3.0,39724,122311.0,3249943.0,33.0,30839,40073476.0,406.0,945332372.0,9580.0
2,AK,"Nome Census Area, AK",2180,Nome Census Area,64.783686,-164.188912,No,9879,3,4058,1,8,80301,14650.0,6382.0,1.0,3416,3355.0,17319.0,2.0,2879,1897288.0,192.0,38047646.0,3851.0
2,AK,"North Slope Borough, AK",2185,North Slope Borough,69.449343,-153.47283,No,9681,3,7494,2,8,80302,14027.0,2828.0,1.0,2240,3212.0,230107.0,24.0,2018,2169044.0,224.0,45330732.0,4682.0
2,AK,"Northwest Arctic Borough, AK",2188,Northwest Arctic Borough,67.005066,-160.021086,No,7723,3,2699,1,8,80301,9743.0,4681.0,1.0,2352,2231.0,10999.0,1.0,1904,539601.0,70.0,10706797.0,1386.0
2,AK,"Petersburg Census Area, AK",2195,Petersburg Census Area,57.112458,-133.008598,No,3196,1,1971,1,8,80101,8891.0,1939.0,3.0,1402,2036.0,6614.0,2.0,1237,740471.0,232.0,15409267.0,4821.0
2,AK,"Prince of Wales-Hyder Census Area, AK",2198,Prince of Wales-Hyder Census Area,55.682773,-133.162389,No,6374,2,1878,1,7,70201,10672.0,3274.0,2.0,2670,2444.0,13914.0,2.0,2267,1956725.0,307.0,40817205.0,6404.0
2,AK,"Sitka City and Borough, AK",2220,Sitka City and Borough,57.193204,-135.367396,Yes,8921,3,5837,2,7,70302,25914.0,5330.0,3.0,3696,5934.0,17231.0,2.0,3504,1670254.0,187.0,34066461.0,3819.0
2,AK,"Skagway Municipality, AK",2230,Skagway Municipality,59.575097,-135.335418,No,1014,1,715,1,7,70101,1879.0,576.0,2.0,508,430.0,1551.0,2.0,428,167225.0,165.0,3896398.0,3843.0
2,AK,"Southeast Fairbanks Census Area, AK",2240,Southeast Fairbanks Census Area,63.864997,-143.218628,No,6970,2,2063,1,8,80201,16039.0,3669.0,2.0,3101,7837.0,13612.0,2.0,2085,5119379.0,734.0,121305306.0,17404.0
2,AK,"Valdez-Cordova Census Area, AK",2261,Valdez-Cordova Census Area,61.34984,-145.023141,No,9522,3,5546,2,7,70302,22157.0,4707.0,2.0,5857,5074.0,17658.0,2.0,2937,6544934.0,687.0,149815655.0,15734.0
2,AK,"Wrangell City and Borough, AK",2275,Wrangell City and Borough,56.180779,-132.026788,Yes,2401,1,894,1,7,70101,6358.0,1529.0,3.0,1218,1456.0,7743.0,3.0,1045,469205.0,195.0,9702298.0,4041.0
2,AK,"Yakutat City and Borough, AK",2282,Yakutat City and Borough,60.019872,-140.414566,Yes,646,1,210,1,7,70101,1249.0,325.0,2.0,375,286.0,1906.0,3.0,247,340623.0,527.0,6576837.0,10181.0
2,AK,"Yukon-Koyukuk Census Area, AK",2290,Yukon-Koyukuk Census Area,65.375716,-151.577878,No,5600,2,620,1,8,80201,11757.0,3430.0,2.0,3227,2692.0,9789.0,2.0,1981,4215418.0,753.0,99722940.0,17808.0
4,AZ,"Apache County, AZ",4001,Apache County,35.385084,-109.490172,No,72346,8,12946,4,5,50804,122976.0,14360.0,2.0,29699,58517.0,346154.0,5.0,19351,38963056.0,539.0,1008977534.0,13947.0
4,AZ,"Cochise County, AZ",4003,Cochise County,31.840129,-109.775163,No,128177,10,51590,7,3,31007,429159.0,57222.0,3.0,56914,204211.0,987755.0,8.0,49230,73384674.0,573.0,1934255125.0,15091.0
4,AZ,"Coconino County, AZ",4005,Coconino County,35.829692,-111.773728,No,138064,10,103396,9,5,51009,359351.0,44889.0,3.0,61299,170994.0,1947911.0,14.0,47366,97382124.0,705.0,2411847623.0,17469.0
4,AZ,"Gila County, AZ",4007,Gila County,33.789618,-110.81187,No,53179,7,23207,5,4,40705,229128.0,29534.0,4.0,31225,109028.0,442658.0,8.0,21408,23748029.0,447.0,549501021.0,10333.0
4,AZ,"Graham County, AZ",4009,Graham County,32.931828,-109.87831,No,37529,6,13097,4,3,30604,111623.0,13433.0,3.0,10971,53115.0,263017.0,7.0,10915,11968474.0,319.0,285188134.0,7599.0
4,AZ,"Greenlee County, AZ",4011,Greenlee County,33.238872,-109.242323,No,9224,3,4529,1,3,30301,33462.0,4066.0,4.0,4169,15923.0,95362.0,10.0,3295,3247897.0,352.0,78696236.0,8532.0
4,AZ,"La Paz County, AZ",4012,La Paz County,33.72761,-114.038806,No,20304,5,7659,3,2,20503,93502.0,12069.0,5.0,15297,44492.0,56583.0,3.0,9181,48203535.0,2374.0,1354687161.0,66720.0
4,AZ,"Maricopa County, AZ",4013,Maricopa County,33.346541,-112.495534,No,4088549,18,3246598,17,2,21817,20615633.0,2525122.0,5.0,1583397,9809738.0,16175722.0,4.0,1465840,1524113607.0,373.0,35294944777.0,8633.0
4,AZ,"Mohave County, AZ",4015,Mohave County,35.717705,-113.749689,No,203629,11,83908,8,3,31108,883197.0,96124.0,4.0,106115,420260.0,1149834.0,6.0,82145,121675980.0,598.0,3043332247.0,14945.0
4,AZ,"Navajo County, AZ",4017,Navajo County,35.390785,-110.321025,No,108209,9,38302,7,5,50907,257304.0,32704.0,2.0,53776,122436.0,1133850.0,10.0,34090,56843269.0,525.0,1399778690.0,12936.0
4,AZ,"Pima County, AZ",4019,Pima County,32.128523,-111.783027,No,1003338,15,633322,13,2,21513,4039681.0,455043.0,4.0,424800,1922241.0,7658513.0,8.0,395390,368239996.0,367.0,8606629474.0,8578.0
4,AZ,"Pinal County, AZ",4021,Pinal County,32.919038,-111.367005,No,397604,12,97718,9,2,21209,1735643.0,215806.0,4.0,156845,825888.0,1484340.0,4.0,130801,147614933.0,371.0,3671328098.0,9234.0
4,AZ,"Santa Cruz County, AZ",4023,Santa Cruz County,31.525733,-110.845228,No,46547,7,22830,5,3,30705,147056.0,16046.0,3.0,17079,69975.0,368682.0,8.0,15538,19992562.0,430.0,509049334.0,10936.0
4,AZ,"Yavapai County, AZ",4025,Yavapai County,34.631212,-112.577385,No,218586,11,120306,9,4,41109,862187.0,112587.0,4.0,106339,410263.0,2753358.0,13.0,93445,125166204.0,573.0,3151580758.0,14418.0
4,AZ,"Yuma County, AZ",4027,Yuma County,32.773942,-113.910905,No,203292,11,85072,8,2,21108,844392.0,110150.0,4.0,84871,401795.0,673979.0,3.0,70924,71592663.0,352.0,1769773788.0,8706.0
5,AR,"Arkansas County, AR",5001,Arkansas County,34.28957,-91.376547,No,18569,5,17371,5,3,30505,103617.0,10641.0,6.0,9535,39581.0,229252.0,12.0,7685,9278272.0,500.0,210282697.0,11324.0
5,AR,"Ashley County, AR",5003,Ashley County,33.190835,-91.772267,No,20989,5,11662,4,3,30504,118328.0,12154.0,6.0,10202,45201.0,199353.0,9.0,8338,8775545.0,418.0,203324442.0,9687.0
5,AR,"Baxter County, AR",5005,Baxter County,36.28071,-92.330438,No,40992,7,26236,6,4,40706,206535.0,21335.0,5.0,22814,78895.0,473596.0,12.0,18061,14780981.0,361.0,334738379.0,8166.0
5,AR,"Benton County, AR",5007,Benton County,36.337825,-94.256187,No,245231,11,207978,11,4,41111,1175010.0,112658.0,5.0,99008,668807.0,2105525.0,9.0,88014,99264468.0,405.0,2400680000.0,9789.0
5,AR,"Boone County, AR",5009,Boone County,36.304308,-93.079204,No,37301,6,24063,5,4,40605,171012.0,17532.0,5.0,17077,65325.0,401370.0,11.0,14883,15776504.0,423.0,366392862.0,9823.0
5,AR,"Bradley County, AR",5011,Bradley County,33.466549,-92.169156,No,11096,3,5667,2,3,30302,61864.0,6373.0,6.0,5877,23632.0,98311.0,9.0,4550,5260159.0,474.0,119740978.0,10791.0
5,AR,"Calhoun County, AR",5013,Calhoun County,33.56046,-92.513879,No,5210,2,736,1,3,30201,28721.0,2955.0,6.0,2917,10971.0,50576.0,10.0,2079,5057209.0,971.0,120839224.0,23194.0
5,AR,"Carroll County, AR",5015,Carroll County,36.337774,-93.541663,No,27690,6,17106,5,4,40605,127292.0,12948.0,5.0,13717,72454.0,246425.0,9.0,10874,10852954.0,392.0,255916282.0,9242.0
5,AR,"Chicot County, AR",5017,Chicot County,33.267139,-91.297158,No,11189,3,3785,1,3,30301,60549.0,6217.0,5.0,5461,23129.0,101020.0,9.0,4384,7073554.0,632.0,167433795.0,14964.0
5,AR,"Clark County, AR",5019,Clark County,34.053316,-93.176208,No,22684,5,13293,4,3,30504,108316.0,11150.0,5.0,10509,41376.0,179475.0,8.0,8783,17191606.0,758.0,526341457.0,23203.0
5,AR,"Clay County, AR",5021,Clay County,36.367302,-90.418704,No,15202,4,4867,1,3,30401,78644.0,8105.0,5.0,8119,30042.0,220852.0,15.0,6453,6548695.0,431.0,148398648.0,9762.0
5,AR,"Cleburne County, AR",5023,Cleburne County,35.566315,-92.05995,No,25587,6,11268,4,3,30604,138171.0,14189.0,5.0,16013,52781.0,129584.0,5.0,10360,10177541.0,398.0,234340247.0,9159.0
5,AR,"Cleveland County, AR",5025,Cleveland County,33.893201,-92.188714,No,8421,3,916,1,3,30301,50402.0,5188.0,6.0,4099,19253.0,59905.0,7.0,3342,4369885.0,519.0,105296701.0,12504.0
5,AR,"Columbia County, AR",5027,Columbia County,33.223038,-93.232843,No,24168,5,14272,4,3,30504,133098.0,13669.0,6.0,11694,50843.0,272443.0,11.0,9518,9436395.0,390.0,220092065.0,9107.0
